match_id,cmp_id,homeTeamId,awayTeamId,startTime,endTime,startDate,startingTime,courtId,courtName,quaterFinal,semiFinals,final,referee_id,winningTeam,losingTeam,winningTeamGoals,losingTeamGoals,winningTeamPoints,losingTeamPoints,status,round,isDraw,last_match,is_bye,note,is_forfeited,is_cancel,homeTeamKits,awayTeamKits,homeTeamName,awayTeamName,competitionName,seasonName
234611,948,331,17,10/10/2025 19:45,10/10/2025 20:40,10/10/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,17,331,5,1,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Fitzroy FC,2025.2 SERIES FUTSAL Premiership,2025.2
234612,948,16,329,10/10/2025 21:05,10/10/2025 22:00,10/10/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,16,329,5,3,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Melbourne AKU FC,2025.2 SERIES FUTSAL Premiership,2025.2
234614,948,331,16,10/17/2025 18:20,10/17/2025 19:15,10/17/2025,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,331,16,4,4,1,1,Completed,9,yes,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Pascoe Vale FC,2025.2 SERIES FUTSAL Premiership,2025.2
234615,948,17,329,10/17/2025 19:45,10/17/2025 20:40,10/17/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,17,329,2,1,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Melbourne AKU FC,2025.2 SERIES FUTSAL Premiership,2025.2
234616,948,344,343,10/17/2025 21:05,10/17/2025 22:00,10/17/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,343,344,8,2,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Northern Phoenix FC,2025.2 SERIES FUTSAL Premiership,2025.2
234618,948,18,331,10/24/2025 18:20,10/24/2025 19:15,10/24/2025,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,18,331,4,3,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Hume FC,2025.2 SERIES FUTSAL Premiership,2025.2
234619,948,16,343,10/24/2025 19:45,10/24/2025 20:40,10/24/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,16,343,6,3,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Northern Phoenix FC,2025.2 SERIES FUTSAL Premiership,2025.2
234620,948,344,329,10/24/2025 21:05,10/24/2025 22:00,10/24/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,329,344,4,2,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Melbourne AKU FC,2025.2 SERIES FUTSAL Premiership,2025.2
234622,948,344,17,10/31/2025 18:20,10/31/2025 19:15,10/31/2025,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,17,344,12,3,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Fitzroy FC,2025.2 SERIES FUTSAL Premiership,2025.2
234623,948,18,16,10/31/2025 19:45,10/31/2025 20:40,10/31/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,18,16,5,3,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Pascoe Vale FC,2025.2 SERIES FUTSAL Premiership,2025.2
234624,948,329,331,10/31/2025 21:05,10/31/2025 22:00,10/31/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,331,329,5,0,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Melbourne AKU FC,Hume FC,2025.2 SERIES FUTSAL Premiership,2025.2
234626,948,344,331,11/7/2025 18:20,11/7/2025 19:15,11/7/2025,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,331,344,2,0,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Hume FC,2025.2 SERIES FUTSAL Premiership,2025.2
234627,948,18,329,11/7/2025 19:45,11/7/2025 20:40,11/7/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,329,18,8,3,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Melbourne AKU FC,2025.2 SERIES FUTSAL Premiership,2025.2
234628,948,17,343,11/7/2025 21:05,11/7/2025 22:00,11/7/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,17,343,13,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Northern Phoenix FC,2025.2 SERIES FUTSAL Premiership,2025.2
234630,948,344,18,11/14/2025 18:20,11/14/2025 19:15,11/14/2025,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,18,344,10,6,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Moreland Blues FC,2025.2 SERIES FUTSAL Premiership,2025.2
234631,948,16,17,11/14/2025 19:45,11/14/2025 20:40,11/14/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,17,16,8,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Fitzroy FC,2025.2 SERIES FUTSAL Premiership,2025.2
234632,948,329,343,11/14/2025 21:05,11/14/2025 22:00,11/14/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,343,329,6,4,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Melbourne AKU FC,Northern Phoenix FC,2025.2 SERIES FUTSAL Premiership,2025.2
234634,948,16,344,11/21/2025 18:20,11/21/2025 19:15,11/21/2025,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,16,344,3,2,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Thornbury Utd FC ,2025.2 SERIES FUTSAL Premiership,2025.2
234635,948,17,18,11/21/2025 19:45,11/21/2025 20:40,11/21/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,18,17,2,1,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Moreland Blues FC,2025.2 SERIES FUTSAL Premiership,2025.2
234636,948,331,343,11/21/2025 21:05,11/21/2025 22:00,11/21/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,331,343,5,4,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Northern Phoenix FC,2025.2 SERIES FUTSAL Premiership,2025.2
250457,1028,331,344,2/8/2026 17:20,2/8/2026 18:15,2/8/2026,17:20:00,11,Series Futsal Darebin Court 1&2,,,,1,331,344,4,1,3,0,Completed,1,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Thornbury Utd FC ,2026 SERIES FUTSAL Premiership  Men,2026
250458,1028,18,17,2/8/2026 18:50,2/8/2026 19:45,2/8/2026,18:50:00,11,Series Futsal Darebin Court 1&2,,,,1,17,18,5,1,3,0,Completed,1,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Fitzroy FC,2026 SERIES FUTSAL Premiership  Men,2026
250459,1028,16,329,2/8/2026 20:20,2/8/2026 21:15,2/8/2026,20:20:00,11,Series Futsal Darebin Court 1&2,,,,1,329,16,2,0,3,0,Completed,1,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Melbourne AKU FC,2026 SERIES FUTSAL Premiership  Men,2026
250461,1028,22,17,2/15/2026 16:50,2/15/2026 17:45,2/15/2026,16:50:00,11,Series Futsal Darebin Court 1&2,,,,1,17,22,9,1,3,0,Completed,2,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Fitzroy FC,2026 SERIES FUTSAL Premiership  Men,2026
250462,1028,16,331,2/15/2026 18:20,2/15/2026 19:15,2/15/2026,18:20:00,11,Series Futsal Darebin Court 1&2,,,,1,16,331,4,2,3,0,Completed,2,no,no,FALSE,NULL,FALSE,no,101,0,Pascoe Vale FC,Hume FC,2026 SERIES FUTSAL Premiership  Men,2026
250463,1028,344,329,2/15/2026 19:50,2/15/2026 20:45,2/15/2026,19:50:00,11,Series Futsal Darebin Court 1&2,,,,1,344,329,5,5,1,1,Completed,2,yes,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Melbourne AKU FC,2026 SERIES FUTSAL Premiership  Men,2026
250465,1028,344,18,3/1/2026 16:50,3/1/2026 17:45,3/1/2026,16:50:00,11,Series Futsal Darebin Court 1&2,,,,1,18,344,6,1,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Moreland Blues FC,2026 SERIES FUTSAL Premiership  Men,2026
250466,1028,16,17,3/1/2026 18:20,3/1/2026 19:15,3/1/2026,18:20:00,11,Series Futsal Darebin Court 1&2,,,,1,17,16,2,1,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Fitzroy FC,2026 SERIES FUTSAL Premiership  Men,2026
250467,1028,331,22,3/1/2026 19:50,3/1/2026 20:45,3/1/2026,19:50:00,11,Series Futsal Darebin Court 1&2,,,,1,331,22,6,4,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,FC Carlton Heart,2026 SERIES FUTSAL Premiership  Men,2026
250469,1028,331,17,3/8/2026 16:50,3/8/2026 17:45,3/8/2026,16:50:00,12,Series Futsal Darebin Court 3&4,,,,1,331,17,4,3,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Fitzroy FC,2026 SERIES FUTSAL Premiership  Men,2026
250470,1028,329,22,3/8/2026 18:20,3/8/2026 19:15,3/8/2026,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,329,22,3,1,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Melbourne AKU FC,FC Carlton Heart,2026 SERIES FUTSAL Premiership  Men,2026
250471,1028,16,18,3/8/2026 19:50,3/8/2026 20:45,3/8/2026,19:50:00,12,Series Futsal Darebin Court 3&4,,,,1,18,16,7,2,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Moreland Blues FC,2026 SERIES FUTSAL Premiership  Men,2026
250473,1028,18,329,3/22/2026 16:50,3/22/2026 17:45,3/22/2026,16:50:00,11,Series Futsal Darebin Court 1&2,,,,1,18,329,4,0,3,0,Completed,5,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Melbourne AKU FC,2026 SERIES FUTSAL Premiership  Men,2026
250474,1028,16,22,3/22/2026 18:20,3/22/2026 19:15,3/22/2026,18:20:00,11,Series Futsal Darebin Court 1&2,,,,1,16,22,6,6,1,1,Completed,5,yes,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,FC Carlton Heart,2026 SERIES FUTSAL Premiership  Men,2026
250475,1028,17,344,3/22/2026 19:50,3/22/2026 20:45,3/22/2026,19:50:00,11,Series Futsal Darebin Court 1&2,,,,1,17,344,9,1,3,0,Completed,5,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Thornbury Utd FC ,2026 SERIES FUTSAL Premiership  Men,2026
250477,1028,344,22,3/29/2026 16:50,3/29/2026 17:45,3/29/2026,16:50:00,11,Series Futsal Darebin Court 1&2,,,,1,344,22,4,1,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,57,15,Thornbury Utd FC ,FC Carlton Heart,2026 SERIES FUTSAL Premiership  Men,2026
250478,1028,331,18,3/29/2026 18:20,3/29/2026 19:15,3/29/2026,18:20:00,11,Series Futsal Darebin Court 1&2,,,,1,18,331,2,1,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,53,51,Hume FC,Moreland Blues FC,2026 SERIES FUTSAL Premiership  Men,2026
250479,1028,17,329,3/29/2026 19:50,3/29/2026 20:45,3/29/2026,19:50:00,11,Series Futsal Darebin Court 1&2,,,,1,17,329,11,1,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,38,28,Fitzroy FC,Melbourne AKU FC,2026 SERIES FUTSAL Premiership  Men,2026
250481,1028,22,18,4/19/2026 16:50,4/19/2026 17:45,4/19/2026,16:50:00,12,Series Futsal Darebin Court 3&4,,,,1,22,18,7,7,1,1,Completed,7,yes,no,FALSE,NULL,FALSE,no,0,48,FC Carlton Heart,Moreland Blues FC,2026 SERIES FUTSAL Premiership  Men,2026
250482,1028,344,16,4/19/2026 18:20,4/19/2026 19:15,4/19/2026,18:20:00,12,Series Futsal Darebin Court 3&4,,,,1,344,16,5,5,1,1,Completed,7,yes,no,FALSE,NULL,FALSE,no,0,0,Thornbury Utd FC ,Pascoe Vale FC,2026 SERIES FUTSAL Premiership  Men,2026
250483,1028,329,331,4/19/2026 19:50,4/19/2026 20:45,4/19/2026,19:50:00,12,Series Futsal Darebin Court 3&4,,,,1,331,329,4,3,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,28,0,Melbourne AKU FC,Hume FC,2026 SERIES FUTSAL Premiership  Men,2026
250485,1028,329,17,4/26/2026 16:50,4/26/2026 17:45,4/26/2026,16:50:00,11,Series Futsal Darebin Court 1&2,,,,1,17,329,3,2,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,28,40,Melbourne AKU FC,Fitzroy FC,2026 SERIES FUTSAL Premiership  Men,2026
250486,1028,18,16,4/26/2026 18:20,4/26/2026 19:15,4/26/2026,18:20:00,11,Series Futsal Darebin Court 1&2,,,,1,18,16,5,1,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,51,104,Moreland Blues FC,Pascoe Vale FC,2026 SERIES FUTSAL Premiership  Men,2026
250487,1028,22,331,4/26/2026 19:50,4/26/2026 20:45,4/26/2026,19:50:00,11,Series Futsal Darebin Court 1&2,,,,1,331,22,6,3,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,52,FC Carlton Heart,Hume FC,2026 SERIES FUTSAL Premiership  Men,2026
